INDEX Date,INDEX Price,ABB Date,ABB Price,Alfa laval AB Date,Alfa laval AB Price,Assa Abloy B Date,Assa Abloy B Price,AstraZeneca Date,AstraZeneca Price,Atlas Copco A Date,Atlas Copco A Price,Atlas Copco B Date,Atlas Copco B Price,Boliden Date,Boliden Price,Carlsberg B Date,Carlsberg B Price,Coloplast Date,Coloplast Price,Danske Bank Date,Danske Bank Price,DSV Date,DSV Price,EQT AB Date,EQT AB Price,Essity B Date,Essity B Price,Evolution AB Date,Evolution AB Price,Genmab Date,Genmab Price,H&M B Date,H&M B Price,Hexagon B Date,Hexagon B Price,Investor B Date,Investor B Price,KONE Oyj Date,KONE Oyj Price,LM Ericsson B Date,LM Ericsson B Price,Moller Maersk B Date,Moller Maersk B Price,Neste Oyj Date,Neste Oyj Price,NIBE Industrier B Date,NIBE Industrier B Price,Nokia Oyj Date,Nokia Oyj Price,Nordea Bank Date,Nordea Bank Price,Novo Nordisk B Date,Novo Nordisk B Price,Novozymes B Date,Novozymes B Price,Oersted AS Date,Oersted AS Price,Pandora Date,Pandora Price,SAAB B Date,SAAB B Price,Sampo Oyj A Date,Sampo Oyj A Price,Sandvik AB Date,Sandvik AB Price,SCA B Date,SCA B Price,SEB A Date,SEB A Price,Svenska Handelsbanken A Date,Svenska Handelsbanken A Price,Swedbank A Date,Swedbank A Price,UPM-Kymmene Date,UPM-Kymmene Price,Vestas Wind Date,Vestas Wind Price,Volvo B Date,Volvo B Price,Zealand Pharma Date,Zealand Pharma Price
11/9/2015,"1,554.88",10/26/2015,152.3,10/26/2015,148.9,10/26/2015,165.2,10/26/2015,535,10/26/2015,40.8,10/26/2015,37.8,10/26/2015,144.52,10/8/2015,528,10/8/2015,466.9,10/8/2015,203.9,10/8/2015,251.9,,,,,10/26/2015,239,10/8/2015,625,10/26/2015,332.1,10/26/2015,283.6,10/26/2015,79.2,10/23/2015,38.74,10/26/2015,83.4,10/8/2015,"9,270",10/23/2015,7.18,10/26/2015,16.5,10/23/2015,6.102,10/23/2015,10.51,10/8/2015,179.2,10/8/2015,289.8,,,10/8/2015,808.5,10/26/2015,243.8,10/23/2015,38.12,10/26/2015,76.85,10/26/2015,43.1,10/26/2015,92.35,10/26/2015,113.91,10/26/2015,198.1,10/23/2015,16.86,10/8/2015,74.7,10/26/2015,86.07,10/8/2015,156
11/6/2015,"1,566.93",10/23/2015,152.6,10/23/2015,149.4,10/23/2015,166.1,10/23/2015,532,10/23/2015,40.5,10/23/2015,37.6,10/23/2015,144.44,10/7/2015,528,10/7/2015,487,10/7/2015,205.3,10/7/2015,255,,,,,10/23/2015,254,10/7/2015,636.5,10/23/2015,333,10/23/2015,283.5,10/23/2015,79.5,10/22/2015,37.9,10/23/2015,83,10/7/2015,"9,219",10/22/2015,7.43,10/23/2015,16.6,10/22/2015,6.195,10/22/2015,10.24,10/7/2015,179.8,10/7/2015,295.1,,,10/7/2015,813.5,10/23/2015,236.5,10/22/2015,37.32,10/23/2015,76.42,10/23/2015,43.1,10/23/2015,92.85,10/23/2015,112.66,10/23/2015,197.6,10/22/2015,16.86,10/7/2015,74.1,10/23/2015,85.64,10/7/2015,160
11/5/2015,"1,559.79",10/22/2015,147.7,10/22/2015,143.2,10/22/2015,160.2,10/22/2015,522,10/22/2015,39.4,10/22/2015,36.8,10/22/2015,137.48,10/6/2015,525,10/6/2015,490.5,10/6/2015,205.1,10/6/2015,257.9,,,,,10/22/2015,267,10/6/2015,632.5,10/22/2015,327.3,10/22/2015,276.1,10/22/2015,77.2,10/21/2015,36.51,10/22/2015,88.3,10/6/2015,"8,766",10/21/2015,7.43,10/22/2015,16.3,10/21/2015,6.048,10/21/2015,10.04,10/6/2015,183.5,10/6/2015,291.7,,,10/6/2015,815,10/22/2015,231,10/21/2015,36.65,10/22/2015,73.47,10/22/2015,42.3,10/22/2015,92,10/22/2015,111.03,10/22/2015,197,10/21/2015,16.47,10/6/2015,72.6,10/22/2015,83.35,10/6/2015,158
11/4/2015,"1,557.46",10/21/2015,145.3,10/21/2015,140.4,10/21/2015,155.9,10/21/2015,509,10/21/2015,38.3,10/21/2015,35.6,10/21/2015,132.91,10/5/2015,527,10/5/2015,487.5,10/5/2015,204.2,10/5/2015,252.9,,,,,10/21/2015,258,10/5/2015,635,10/21/2015,321.4,10/21/2015,268,10/21/2015,75.2,10/20/2015,36.61,10/21/2015,86.55,10/5/2015,"8,733",10/20/2015,7.59,10/21/2015,16.2,10/20/2015,5.995,10/20/2015,10.56,10/5/2015,183.2,10/5/2015,292.4,,,10/5/2015,803.5,10/21/2015,229.3,10/20/2015,37.15,10/21/2015,71.19,10/21/2015,41.4,10/21/2015,87.95,10/21/2015,111.42,10/21/2015,194.3,10/20/2015,16.25,10/5/2015,71.8,10/21/2015,80.24,10/5/2015,153
11/3/2015,"1,540.39",10/20/2015,145.1,10/20/2015,139.6,10/20/2015,153.3,10/20/2015,518,10/20/2015,38,10/20/2015,35.4,10/20/2015,133.43,10/2/2015,512,10/2/2015,474.4,10/2/2015,201.7,10/2/2015,248.5,,,,,10/20/2015,247,10/2/2015,623,10/20/2015,319.7,10/20/2015,265.1,10/20/2015,75.6,10/19/2015,36.66,10/20/2015,85.85,10/2/2015,"8,599",10/19/2015,7.39,10/20/2015,16.2,10/19/2015,6.078,10/19/2015,10.55,10/2/2015,179.7,10/2/2015,283,,,10/2/2015,775,10/20/2015,227,10/19/2015,37.34,10/20/2015,71.52,10/20/2015,40.9,10/20/2015,91.95,10/20/2015,119.85,10/20/2015,195.3,10/19/2015,15.99,10/2/2015,69.7,10/20/2015,79.81,10/2/2015,152
11/2/2015,"1,528.65",10/19/2015,143.7,10/19/2015,139.4,10/19/2015,147,10/19/2015,535,10/19/2015,36.9,10/19/2015,34.6,10/19/2015,134.49,10/1/2015,507,10/1/2015,475.2,10/1/2015,201,10/1/2015,250.4,,,,,10/19/2015,240,10/1/2015,619,10/19/2015,317,10/19/2015,263.6,10/19/2015,76.2,10/16/2015,35.97,10/19/2015,86.25,10/1/2015,"8,649",10/16/2015,7.32,10/19/2015,16,10/16/2015,6.044,10/16/2015,10.41,10/1/2015,181.2,10/1/2015,287,,,10/1/2015,778,10/19/2015,226.6,10/16/2015,37.25,10/19/2015,70.29,10/19/2015,40.9,10/19/2015,92.9,10/19/2015,118.41,10/19/2015,195.4,10/16/2015,15.88,10/1/2015,69.8,10/19/2015,79.81,10/1/2015,148.5
10/30/2015,"1,521.23",10/16/2015,144.6,10/16/2015,138.4,10/16/2015,149.9,10/16/2015,526.5,10/16/2015,36.5,10/16/2015,34.1,10/16/2015,137.22,9/30/2015,512.5,9/30/2015,472.7,9/30/2015,201.5,9/30/2015,249.3,,,,,10/16/2015,237,9/30/2015,611.5,10/16/2015,313.6,10/16/2015,259.8,10/16/2015,76.3,10/15/2015,36.94,10/16/2015,86.75,9/30/2015,"8,615",10/15/2015,7.27,10/16/2015,15.8,10/15/2015,6.068,10/15/2015,10.26,9/30/2015,179.1,9/30/2015,290.9,,,9/30/2015,779,10/16/2015,227.5,10/15/2015,36.92,10/16/2015,70.62,10/16/2015,40.6,10/16/2015,91.75,10/16/2015,117.83,10/16/2015,193.3,10/15/2015,15.84,9/30/2015,69.3,10/16/2015,80.05,9/30/2015,146.5
10/29/2015,"1,521.04",10/15/2015,147.5,10/15/2015,141.3,10/15/2015,151.5,10/15/2015,525,10/15/2015,37.8,10/15/2015,35.2,10/15/2015,136.34,9/29/2015,498.5,9/29/2015,464.7,9/29/2015,199,9/29/2015,242.9,,,,,10/15/2015,238.5,9/29/2015,601.5,10/15/2015,313.9,10/15/2015,264.5,10/15/2015,75.9,10/14/2015,36.88,10/15/2015,86.3,9/29/2015,"8,431",10/14/2015,7.15,10/15/2015,15.6,10/14/2015,5.906,10/14/2015,10.16,9/29/2015,178.7,9/29/2015,282.2,,,9/29/2015,771,10/15/2015,230,10/14/2015,36.49,10/15/2015,73.14,10/15/2015,40.7,10/15/2015,90.15,10/15/2015,117.16,10/15/2015,191.3,10/14/2015,15.43,9/29/2015,67.3,10/15/2015,81.2,9/29/2015,146.5
10/28/2015,"1,538.60",10/14/2015,145.4,10/14/2015,141.2,10/14/2015,149.3,10/14/2015,511.5,10/14/2015,37.7,10/14/2015,35.2,10/14/2015,135.02,9/28/2015,501,9/28/2015,464.7,9/28/2015,201.8,9/28/2015,244.7,,,,,10/14/2015,234,9/28/2015,627,10/14/2015,314.7,10/14/2015,262.7,10/14/2015,74.6,10/13/2015,36.8,10/14/2015,83.6,9/28/2015,"8,347",10/13/2015,7.13,10/14/2015,15.4,10/13/2015,5.906,10/13/2015,10.33,9/28/2015,185,9/28/2015,286.5,,,9/28/2015,785,10/14/2015,225.9,10/13/2015,36.98,10/14/2015,73.19,10/14/2015,39.7,10/14/2015,91,10/14/2015,116.11,10/14/2015,189.7,10/13/2015,15.35,9/28/2015,65.6,10/14/2015,80.86,9/28/2015,151
10/27/2015,"1,517.10",10/13/2015,145.7,10/13/2015,142.4,10/13/2015,150.7,10/13/2015,514.5,10/13/2015,38.1,10/13/2015,35.5,10/13/2015,135.99,9/25/2015,508,9/25/2015,474.1,9/25/2015,205,9/25/2015,244.6,,,,,10/13/2015,237,9/25/2015,654,10/13/2015,315.6,10/13/2015,269.1,10/13/2015,75.5,10/12/2015,37.35,10/13/2015,84.75,9/25/2015,"8,464",10/12/2015,6.97,10/13/2015,15.4,10/12/2015,6.019,10/12/2015,10.51,9/25/2015,186.4,9/25/2015,288.5,,,9/25/2015,802,10/13/2015,226.1,10/12/2015,37.73,10/13/2015,73.81,10/13/2015,40.2,10/13/2015,92.05,10/13/2015,117.36,10/13/2015,193.6,10/12/2015,15.37,9/25/2015,67.7,10/13/2015,81.29,9/25/2015,155
10/26/2015,"1,528.20",10/12/2015,148.3,10/12/2015,145.8,10/12/2015,154,10/12/2015,526,10/12/2015,39.1,10/12/2015,36.5,10/12/2015,137.22,9/24/2015,502,9/24/2015,467,9/24/2015,200.3,9/24/2015,240.7,,,,,10/12/2015,233.5,9/24/2015,640,10/12/2015,314.3,10/12/2015,274.2,10/12/2015,76.7,10/9/2015,37.48,10/12/2015,86.5,9/24/2015,"8,414",10/9/2015,7.17,10/12/2015,15.6,10/9/2015,6.019,10/9/2015,10.54,9/24/2015,180.8,9/24/2015,279.9,,,9/24/2015,765,10/12/2015,229,10/9/2015,37.68,10/12/2015,76.71,10/12/2015,40.1,10/12/2015,93.9,10/12/2015,119.27,10/12/2015,196.2,10/9/2015,14.83,9/24/2015,64.9,10/12/2015,82.39,9/24/2015,150.5
10/23/2015,"1,530.26",10/9/2015,149.7,10/9/2015,147.4,10/9/2015,155.7,10/9/2015,528.5,10/9/2015,39.5,10/9/2015,36.8,10/9/2015,139.51,9/23/2015,510,9/23/2015,457.7,9/23/2015,206,9/23/2015,245.4,,,,,10/9/2015,245,9/23/2015,650.5,10/9/2015,310.8,10/9/2015,285.4,10/9/2015,76.6,10/8/2015,37.57,10/9/2015,86.5,9/23/2015,"8,724",10/8/2015,7.16,10/9/2015,15.4,10/8/2015,6.078,10/8/2015,10.5,9/23/2015,185.7,9/23/2015,280.5,,,9/23/2015,785,10/9/2015,228.7,10/8/2015,38.15,10/9/2015,77.76,10/9/2015,39.4,10/9/2015,94.05,10/9/2015,119.46,10/9/2015,196.8,10/8/2015,14.45,9/23/2015,68.5,10/9/2015,82.58,9/23/2015,153.5
10/22/2015,"1,502.21",10/8/2015,147.6,10/8/2015,145.3,10/8/2015,154,10/8/2015,526.5,10/8/2015,38.4,10/8/2015,35.9,10/8/2015,123.58,9/22/2015,502.5,9/22/2015,480.1,9/22/2015,207.6,9/22/2015,245.5,,,,,10/8/2015,244,9/22/2015,650,10/8/2015,308.5,10/8/2015,276,10/8/2015,76,10/7/2015,37.4,10/8/2015,86.4,9/22/2015,"8,791",10/7/2015,7.19,10/8/2015,15.4,10/7/2015,6.078,10/7/2015,10.54,9/22/2015,182.8,9/22/2015,283,,,9/22/2015,775,10/8/2015,226.9,10/7/2015,38.22,10/8/2015,75.14,10/8/2015,39.1,10/8/2015,92.95,10/8/2015,118.31,10/8/2015,194.9,10/7/2015,14.46,9/22/2015,68,10/8/2015,80.38,9/22/2015,145
10/21/2015,"1,472.14",10/7/2015,145.8,10/7/2015,144.6,10/7/2015,149.5,10/7/2015,520,10/7/2015,38.4,10/7/2015,35.7,10/7/2015,123.58,9/21/2015,512,9/21/2015,490.2,9/21/2015,211.9,9/21/2015,249,,,,,10/7/2015,227.5,9/21/2015,662,10/7/2015,308.2,10/7/2015,276.4,10/7/2015,75.1,10/6/2015,37.15,10/7/2015,85.05,9/21/2015,"8,942",10/6/2015,7.3,10/7/2015,15.4,10/6/2015,6.122,10/6/2015,10.59,9/21/2015,189.1,9/21/2015,291.3,,,9/21/2015,794.5,10/7/2015,225.9,10/6/2015,38.44,10/7/2015,74.19,10/7/2015,38.6,10/7/2015,92.55,10/7/2015,116.69,10/7/2015,192.7,10/6/2015,14.43,9/21/2015,70.2,10/7/2015,80.29,9/21/2015,151
10/20/2015,"1,485.87",10/6/2015,145.7,10/6/2015,142.6,10/6/2015,153.3,10/6/2015,529.5,10/6/2015,37.9,10/6/2015,35.3,10/6/2015,122.78,9/18/2015,510.5,9/18/2015,479.7,9/18/2015,207.1,9/18/2015,240.7,,,,,10/6/2015,229.5,9/18/2015,646.5,10/6/2015,309.2,10/6/2015,274.2,10/6/2015,75.3,10/5/2015,36.27,10/6/2015,84.95,9/18/2015,"8,884",10/5/2015,7.12,10/6/2015,15.3,10/5/2015,6.083,10/5/2015,10.49,9/18/2015,183.8,9/18/2015,285.4,,,9/18/2015,791,10/6/2015,227.5,10/5/2015,38.15,10/6/2015,73.19,10/6/2015,40.3,10/6/2015,92.1,10/6/2015,116.97,10/6/2015,191.7,10/5/2015,14.25,9/18/2015,69.4,10/6/2015,80.05,9/18/2015,149.5
10/19/2015,"1,487.20",10/5/2015,145.2,10/5/2015,142.1,10/5/2015,155,10/5/2015,537,10/5/2015,38,10/5/2015,35.4,10/5/2015,124.1,9/17/2015,522,9/17/2015,482,9/17/2015,211,9/17/2015,241.4,,,,,10/5/2015,233,9/17/2015,638,10/5/2015,308.6,10/5/2015,280.3,10/5/2015,75,10/2/2015,34.92,10/5/2015,84.65,9/17/2015,"9,018",10/2/2015,6.96,10/5/2015,15.3,10/2/2015,5.965,10/2/2015,10.2,9/17/2015,185.9,9/17/2015,288.9,,,9/17/2015,789,10/5/2015,227,10/2/2015,37.12,10/5/2015,72.81,10/5/2015,40.7,10/5/2015,91.85,10/5/2015,116.59,10/5/2015,191.1,10/2/2015,13.68,9/17/2015,70.2,10/5/2015,79.91,9/17/2015,149
10/16/2015,"1,480.70",10/2/2015,141.6,10/2/2015,137.3,10/2/2015,150.2,10/2/2015,528,10/2/2015,36.4,10/2/2015,33.7,10/2/2015,117.77,9/16/2015,515.5,9/16/2015,482.5,9/16/2015,211.7,9/16/2015,240.1,,,,,10/2/2015,237,9/16/2015,637.5,10/2/2015,299.5,10/2/2015,265.7,10/2/2015,72.6,10/1/2015,34.06,10/2/2015,81.85,9/16/2015,"9,001",10/1/2015,7,10/2/2015,14.8,10/1/2015,5.872,10/1/2015,10.06,9/16/2015,185.3,9/16/2015,289.8,,,9/16/2015,784.5,10/2/2015,222.3,10/1/2015,37.18,10/2/2015,69,10/2/2015,39.6,10/2/2015,90.25,10/2/2015,114.67,10/2/2015,185.9,10/1/2015,13.5,9/16/2015,70.3,10/2/2015,75.84,9/16/2015,148
10/15/2015,"1,476.78",10/1/2015,141.8,10/1/2015,136.5,10/1/2015,149.2,10/1/2015,528,10/1/2015,35.8,10/1/2015,33.2,10/1/2015,114.6,9/15/2015,492.2,9/15/2015,477.4,9/15/2015,212.5,9/15/2015,241.1,,,,,10/1/2015,241.5,9/15/2015,645,10/1/2015,299.5,10/1/2015,261.6,10/1/2015,71.8,9/30/2015,34,10/1/2015,81.3,9/15/2015,"8,942",9/30/2015,6.86,10/1/2015,14.7,9/30/2015,5.985,9/30/2015,9.94,9/15/2015,185.1,9/15/2015,291.9,,,9/15/2015,766,10/1/2015,222.8,9/30/2015,37.12,10/1/2015,68.95,10/1/2015,39.8,10/1/2015,89.6,10/1/2015,113.24,10/1/2015,183.4,9/30/2015,13.4,9/15/2015,70.1,10/1/2015,75.89,9/15/2015,152
10/14/2015,"1,463.24",9/30/2015,142.8,9/30/2015,136.9,9/30/2015,149.9,9/30/2015,531.5,9/30/2015,36.3,9/30/2015,33.7,9/30/2015,115.13,9/14/2015,491.7,9/14/2015,474.7,9/14/2015,212.1,9/14/2015,238.2,,,,,9/30/2015,267.5,9/14/2015,645,9/30/2015,305.7,9/30/2015,255.3,9/30/2015,71.8,9/29/2015,32.63,9/30/2015,82.2,9/14/2015,"9,068",9/29/2015,7.03,9/30/2015,14.6,9/29/2015,5.774,9/29/2015,9.775,9/14/2015,183.7,9/14/2015,294.7,,,9/14/2015,763,9/30/2015,224,9/29/2015,36.35,9/30/2015,67.76,9/30/2015,41.9,9/30/2015,89.35,9/30/2015,114.87,9/30/2015,184.9,9/29/2015,13.29,9/14/2015,70.7,9/30/2015,76.56,9/14/2015,145.5
10/13/2015,"1,491.44",9/29/2015,141.4,9/29/2015,135.1,9/29/2015,148.3,9/29/2015,528,9/29/2015,35.3,9/29/2015,32.8,9/29/2015,112.13,9/11/2015,498.3,9/11/2015,475.3,9/11/2015,214.4,9/11/2015,241.1,,,,,9/29/2015,253,9/11/2015,649,9/29/2015,299.1,9/29/2015,249,9/29/2015,71,9/28/2015,32.11,9/29/2015,79.25,9/11/2015,"9,161",9/28/2015,6.94,9/29/2015,14.3,9/28/2015,5.705,9/28/2015,9.82,9/11/2015,186.4,9/11/2015,293.9,,,9/11/2015,774,9/29/2015,216,9/28/2015,36.69,9/29/2015,65.91,9/29/2015,41.3,9/29/2015,87.65,9/29/2015,114,9/29/2015,184,9/28/2015,13.33,9/11/2015,70.9,9/29/2015,75.27,9/11/2015,122
10/12/2015,"1,509.30",9/28/2015,140.5,9/28/2015,129.5,9/28/2015,149.6,9/28/2015,538.5,9/28/2015,34.2,9/28/2015,31.7,9/28/2015,110.55,9/10/2015,503.5,9/10/2015,467.4,9/10/2015,214.2,9/10/2015,241.1,,,,,9/28/2015,261,9/10/2015,647.5,9/28/2015,299.7,9/28/2015,246.3,9/28/2015,71,9/25/2015,32.98,9/28/2015,78.8,9/10/2015,"9,278",9/25/2015,7.08,9/28/2015,14.2,9/25/2015,5.823,9/25/2015,10.08,9/10/2015,187.4,9/10/2015,297,,,9/10/2015,781,9/28/2015,215.5,9/25/2015,37.59,9/28/2015,64.67,9/28/2015,41.7,9/28/2015,89.15,9/28/2015,114.67,9/28/2015,184.3,9/25/2015,13.71,9/10/2015,71.6,9/28/2015,74.36,9/10/2015,123
10/9/2015,"1,506.59",9/25/2015,141.5,9/25/2015,129.4,9/25/2015,151.6,9/25/2015,554.5,9/25/2015,35.1,9/25/2015,32.5,9/25/2015,113.19,9/9/2015,508,9/9/2015,466.6,9/9/2015,215,9/9/2015,243.6,,,,,9/25/2015,238.5,9/9/2015,644,9/25/2015,305.6,9/25/2015,250.9,9/25/2015,72.7,9/24/2015,32.36,9/25/2015,81.1,9/9/2015,"9,437",9/24/2015,7.02,9/25/2015,14.4,9/24/2015,5.735,9/24/2015,9.71,9/9/2015,188.1,9/9/2015,297.5,,,9/9/2015,782,9/25/2015,218,9/24/2015,36.15,9/25/2015,65.29,9/25/2015,42.3,9/25/2015,91.1,9/25/2015,116.4,9/25/2015,188.8,9/24/2015,13.33,9/9/2015,71.7,9/25/2015,77.71,9/9/2015,127.5
10/8/2015,"1,498.49",9/24/2015,139.5,9/24/2015,126.9,9/24/2015,149.5,9/24/2015,539,9/24/2015,34.6,9/24/2015,32.1,9/24/2015,112.13,9/8/2015,503.5,9/8/2015,459,9/8/2015,211.8,9/8/2015,240.8,,,,,9/24/2015,213,9/8/2015,642,9/24/2015,298,9/24/2015,241.6,9/24/2015,70.5,9/23/2015,33.61,9/24/2015,77.85,9/8/2015,"9,144",9/23/2015,7.16,9/24/2015,14.1,9/23/2015,5.877,9/23/2015,10.03,9/8/2015,185.6,9/8/2015,295,,,9/8/2015,775,9/24/2015,214.6,9/23/2015,36.88,9/24/2015,65.29,9/24/2015,41.1,9/24/2015,88.35,9/24/2015,112.95,9/24/2015,182.5,9/23/2015,13.72,9/8/2015,70.8,9/24/2015,76.75,9/8/2015,120.5
10/7/2015,"1,495.14",9/23/2015,141.8,9/23/2015,130.6,9/23/2015,151.8,9/23/2015,543.5,9/23/2015,36.2,9/23/2015,33.4,9/23/2015,113.37,9/7/2015,495.8,9/7/2015,453.6,9/7/2015,208.5,9/7/2015,236.8,,,,,9/23/2015,218.5,9/7/2015,637,9/23/2015,310.4,9/23/2015,252.3,9/23/2015,72.4,9/22/2015,34.2,9/23/2015,78.9,9/7/2015,"9,203",9/22/2015,7.18,9/23/2015,14.4,9/22/2015,5.73,9/22/2015,10.22,9/7/2015,182.6,9/7/2015,285.5,,,9/7/2015,765.5,9/23/2015,221.6,9/22/2015,37,9/23/2015,67.86,9/23/2015,41.6,9/23/2015,91.3,9/23/2015,116.11,9/23/2015,186.4,9/22/2015,13.53,9/7/2015,69.3,9/23/2015,80.19,9/7/2015,121
10/6/2015,"1,499.03",9/22/2015,142.9,9/22/2015,131.2,9/22/2015,153.8,9/22/2015,540,9/22/2015,36.4,9/22/2015,33.5,9/22/2015,112.93,9/4/2015,501.5,9/4/2015,454.5,9/4/2015,207,9/4/2015,237.2,,,,,9/22/2015,224,9/4/2015,612.5,9/22/2015,307.1,9/22/2015,253.2,9/22/2015,72.1,9/21/2015,35.13,9/22/2015,78.4,9/4/2015,"9,295",9/21/2015,7.87,9/22/2015,14.4,9/21/2015,5.852,9/21/2015,10.49,9/4/2015,182.4,9/4/2015,287.8,,,9/4/2015,765,9/22/2015,221.4,9/21/2015,37.93,9/22/2015,68.14,9/22/2015,41.6,9/22/2015,92.9,9/22/2015,117.93,9/22/2015,189.5,9/21/2015,14.02,9/4/2015,70.3,9/22/2015,78.86,9/4/2015,125
10/5/2015,"1,491.97",9/21/2015,146.6,9/21/2015,134.8,9/21/2015,157.8,9/21/2015,567,9/21/2015,37.2,9/21/2015,34,9/21/2015,119.26,9/3/2015,512,9/3/2015,460,9/3/2015,210.9,9/3/2015,240.7,,,,,9/21/2015,225,9/3/2015,628,9/21/2015,315.6,9/21/2015,263,9/21/2015,74.1,9/18/2015,35.1,9/21/2015,78.75,9/3/2015,"9,488",9/18/2015,7.75,9/21/2015,14.8,9/18/2015,5.72,9/18/2015,10.33,9/3/2015,186.7,9/3/2015,294.2,,,9/3/2015,778,9/21/2015,225.4,9/18/2015,37.54,9/21/2015,70.52,9/21/2015,42.8,9/21/2015,94.7,9/21/2015,121.67,9/21/2015,194.9,9/18/2015,13.86,9/3/2015,72.8,9/21/2015,81.72,9/3/2015,130
10/2/2015,"1,446.80",9/18/2015,144.7,9/18/2015,134.1,9/18/2015,157,9/18/2015,557.5,9/18/2015,37,9/18/2015,33.7,9/18/2015,120.5,9/2/2015,499.6,9/2/2015,447.2,9/2/2015,207,9/2/2015,234.9,,,,,9/18/2015,217.5,9/2/2015,603,9/18/2015,312.6,9/18/2015,258.6,9/18/2015,73.5,9/17/2015,35.14,9/18/2015,78.3,9/2/2015,"9,379",9/17/2015,8.04,9/18/2015,14.8,9/17/2015,5.852,9/17/2015,10.57,9/2/2015,182.1,9/2/2015,287.8,,,9/2/2015,754,9/18/2015,225.1,9/17/2015,38.36,9/18/2015,71.24,9/18/2015,42.2,9/18/2015,94.55,9/18/2015,120.9,9/18/2015,192.9,9/17/2015,14.12,9/2/2015,71.1,9/18/2015,82.11,9/2/2015,126.5
10/1/2015,"1,444.87",9/17/2015,148.8,9/17/2015,138.9,9/17/2015,160.1,9/17/2015,550.5,9/17/2015,38.4,9/17/2015,35,9/17/2015,123.05,9/1/2015,494.6,9/1/2015,442,9/1/2015,204.1,9/1/2015,232.8,,,,,9/17/2015,221,9/1/2015,577,9/17/2015,317.4,9/17/2015,265.5,9/17/2015,75.5,9/16/2015,35.68,9/17/2015,80.9,9/1/2015,"9,320",9/16/2015,7.91,9/17/2015,14.8,9/16/2015,5.872,9/16/2015,10.52,9/1/2015,179.3,9/1/2015,285.8,,,9/1/2015,752,9/17/2015,227.2,9/16/2015,37.92,9/17/2015,73.76,9/17/2015,42.9,9/17/2015,96.95,9/17/2015,121.67,9/17/2015,197.1,9/16/2015,14.15,9/1/2015,69.8,9/17/2015,85.64,9/1/2015,126
9/30/2015,"1,448.09",9/16/2015,149.5,9/16/2015,142.6,9/16/2015,160.3,9/16/2015,555,9/16/2015,39.3,9/16/2015,35.8,9/16/2015,124.9,8/31/2015,502,8/31/2015,453.1,8/31/2015,206,8/31/2015,237.6,,,,,9/16/2015,208,8/31/2015,597.5,9/16/2015,317.5,9/16/2015,267.3,9/16/2015,75.2,9/15/2015,34.49,9/16/2015,80.4,8/31/2015,"9,505",9/15/2015,7.98,9/16/2015,14.6,9/15/2015,5.759,9/15/2015,10.49,8/31/2015,184.6,8/31/2015,289.8,,,8/31/2015,768.5,9/16/2015,225,9/15/2015,37.85,9/16/2015,74.57,9/16/2015,43.2,9/16/2015,95.95,9/16/2015,120.04,9/16/2015,195.1,9/15/2015,14.38,8/31/2015,71.1,9/16/2015,86.17,8/31/2015,131.5
9/29/2015,"1,418.37",9/15/2015,148.7,9/15/2015,139.4,9/15/2015,159.3,9/15/2015,552.5,9/15/2015,38.3,9/15/2015,34.8,9/15/2015,123.58,8/28/2015,505.5,8/28/2015,451.2,8/28/2015,207.3,8/28/2015,238.7,,,,,9/15/2015,205.5,8/28/2015,591.5,9/15/2015,311.6,9/15/2015,266.3,9/15/2015,74.8,9/14/2015,34.22,9/15/2015,80.25,8/28/2015,"9,521",9/14/2015,8.14,9/15/2015,14.6,9/14/2015,5.764,9/14/2015,10.4,8/28/2015,184.8,8/28/2015,289.7,,,8/28/2015,752,9/15/2015,220.4,9/14/2015,37.47,9/15/2015,72.86,9/15/2015,42.6,9/15/2015,95.65,9/15/2015,119.27,9/15/2015,194.1,9/14/2015,14.36,8/28/2015,71.4,9/15/2015,85.16,8/28/2015,129.5
9/28/2015,"1,421.47",9/14/2015,148.4,9/14/2015,139.8,9/14/2015,158.2,9/14/2015,547.5,9/14/2015,37.9,9/14/2015,34.5,9/14/2015,124.37,8/27/2015,505.5,8/27/2015,453.1,8/27/2015,208.1,8/27/2015,238.9,,,,,9/14/2015,206.5,8/27/2015,610,9/14/2015,316.7,9/14/2015,262.2,9/14/2015,75.3,9/11/2015,34.71,9/14/2015,80.9,8/27/2015,"9,479",9/11/2015,8.04,9/14/2015,14.8,9/11/2015,5.651,9/11/2015,10.7,8/27/2015,185.1,8/27/2015,291.4,,,8/27/2015,760.5,9/14/2015,220.8,9/11/2015,38.15,9/14/2015,71.95,9/14/2015,42.4,9/14/2015,94.75,9/14/2015,118.31,9/14/2015,192.9,9/11/2015,14.63,8/27/2015,72.2,9/14/2015,85.02,8/27/2015,133.5
